sample	selected_count	subset_diversity	domain_pass_rate	mean_constraint_score	mean_conservation_score	mean_novelty_score	mean_uniqueness_score
325	20	0.7710420362	0.35	0.189354067	0.4130434783	0.6713494769	0.741562531
326	20	0.6829736364	0.05	0.04031100478	0.2608695652	0.8343164561	0.6999371461
327	20	0.714133707	0.2	0.1178776902	0.3695652174	0.73402418	0.7083356498
328	20	0.7359272799	0.2	0.094911183	0.347826087	0.7668565845	0.71890849
329	20	0.6959668575	0.1	0.06517976483	0.3195652174	0.786315963	0.6966428399
330	20	0.701050602	0	0.02385564574	0.2760869565	0.8301111532	0.701502573
331	20	0.7678700024	0.3	0.1992822967	0.3956521739	0.6962247888	0.7373373166
332	20	0.7092082356	0.1	0.04868421053	0.3434782609	0.7688847188	0.7038614628
333	20	0.6827956721	0.1	0.06384702555	0.3195652174	0.7871241483	0.6930205385
334	20	0.6768081663	0.15	0.05801435407	0.347826087	0.7766522096	0.6880168415
335	20	0.6540938714	0.15	0.03851674641	0.3673913043	0.7454545217	0.679228169
336	20	0.8261614343	0.1	0.09004158353	0.3369565217	0.757501333	0.7712948071
337	20	0.7535999153	0.1	0.05954548683	0.3195652174	0.8018001352	0.7312608058
338	20	0.7620161687	0.25	0.1617859288	0.3847826087	0.7186240258	0.7311399534
339	20	0.6662440969	0.2	0.08444976077	0.4043478261	0.7186119692	0.6849748671
340	20	0.7750423234	0.25	0.0794190574	0.4260869565	0.6847130051	0.744760935
341	20	0.548066726	0.1	0.06577623669	0.3326086957	0.7917560968	0.6403372133
342	20	0.6741156263	0.15	0.1045322176	0.3434782609	0.7557014581	0.6901305469
343	20	0.6923040515	0.15	0.09497607656	0.3217391304	0.7681450065	0.6978946541
344	20	0.7483979122	0.25	0.1985084168	0.347826087	0.7665647771	0.7283230457
345	20	0.7013952772	0.1	0.04645555276	0.3282608696	0.7874505949	0.6994452468
346	20	0.6678714408	0.05	0.0203233055	0.3	0.8114666326	0.6880657141
347	20	0.690484457	0.15	0.07044130846	0.3347826087	0.7629363977	0.6966887254
348	20	0.708284071	0.05	0.03066511051	0.297826087	0.7936197029	0.7065318568
349	20	0.7761354887	0.3	0.1405395851	0.3934782609	0.7243605893	0.7466274381
350	20	0.7516838529	0.25	0.1693540993	0.3913043478	0.7224050408	0.7306083146
351	20	0.6611446617	0.15	0.08492822967	0.3434782609	0.7844268673	0.6837834626
352	20	0.738652901	0.35	0.1642237956	0.4847826087	0.6412158408	0.7255104432
353	20	0.7460983708	0.25	0.1629186603	0.35	0.7559466062	0.7223015638
354	20	0.7707463433	0.2	0.1336124402	0.4043478261	0.7145409281	0.7388455498
355	20	0.6813642475	0.15	0.06536766558	0.3108695652	0.8074269833	0.6943785349
356	20	0.7450168951	0.05	0.01230362435	0.2956521739	0.802722431	0.73213455
357	20	0.7988870249	0.35	0.2364270771	0.4304347826	0.6917819259	0.7579158723
358	20	0.7393437065	0.15	0.1336555411	0.3717391304	0.7209759682	0.722955155
359	20	0.5546859142	0.05	0.009090909091	0.2608695652	0.8429531237	0.6443193414
360	20	0.6641820826	0.15	0.03742695439	0.3608695652	0.773077843	0.6836389984
361	20	0.6802439469	0.15	0.07366726072	0.3434782609	0.7725721149	0.6947508183
362	20	0.6474680892	0.05	0.05938196153	0.3086956522	0.791595696	0.6787961762
363	20	0.6636007961	0.1	0.07853234024	0.2586956522	0.8292654359	0.6878113551
364	20	0.7090680718	0.15	0.0855130788	0.3652173913	0.7490897925	0.7051691894
365	20	0.7299285505	0.2	0.1248242063	0.3369565217	0.7672549726	0.7155190645
366	20	0.7982126415	0.25	0.155861244	0.4152173913	0.6865728102	0.7521073768
367	20	0.6020307172	0.05	0.0490430622	0.3043478261	0.8285404728	0.6609345216
368	20	0.6949046981	0.15	0.05155502392	0.3673913043	0.748486851	0.6958957102
369	20	0.7146209623	0.2	0.08528708134	0.3652173913	0.7364397354	0.7058029519
370	20	0.7277636615	0.3	0.1447368421	0.45	0.6817959001	0.7149922564
371	20	0.6531182217	0.1	0.0265434012	0.3413043478	0.777594686	0.6824266799
372	20	0.8032380188	0.35	0.1915619007	0.447826087	0.6584133326	0.762950944
373	20	0.7212950589	0.2	0.1355195359	0.3934782609	0.721618558	0.7110866972
374	20	0.811978962	0.25	0.149972396	0.4130434783	0.6995208423	0.7659059958
375	20	0.8083510534	0.3	0.1557309726	0.4586956522	0.6264773038	0.7744303449
376	20	0.7204188135	0.1	0.07868811705	0.3434782609	0.776376342	0.7105166332
377	20	0.6601886916	0.05	0.01696562902	0.297826087	0.7992919663	0.6839501838
378	20	0.6962321961	0.2	0.1090909091	0.3347826087	0.7673606039	0.7006581123
379	20	0.7061665258	0.05	0.05679590493	0.2739130435	0.8170557803	0.7058084327
380	20	0.6114349452	0.15	0.1238672685	0.3652173913	0.7599131939	0.6625388645
381	20	0.7396544414	0.15	0.08562898321	0.3782608696	0.7418484926	0.7179118203
382	20	0.7614387972	0.15	0.1081325185	0.3369565217	0.7590176359	0.7363225569
383	20	0.701673424	0.1	0.04957625477	0.2956521739	0.8146865617	0.7015458354
384	20	0.6850740349	0.2	0.1209081546	0.3369565217	0.7776876075	0.6988161521
385	20	0.6760730037	0.15	0.09964114833	0.3652173913	0.7376926765	0.6880699384
386	20	0.7346605755	0.15	0.1210277719	0.3891304348	0.7254123863	0.716285835
387	20	0.7200635136	0.15	0.05453383182	0.3565217391	0.7560640179	0.7096918297
388	20	0.7426997594	0.1	0.08276833969	0.3152173913	0.7856423361	0.7276283663
389	20	0.7183756753	0.25	0.1576448482	0.4108695652	0.6793428983	0.7111416032
390	20	0.7244011926	0.2	0.08755980861	0.3782608696	0.7351647323	0.7172793944
391	20	0.7407339713	0.15	0.09031100478	0.3	0.7907850575	0.7256899165
392	20	0.6871559928	0.05	0.04964114833	0.2326086957	0.8302058431	0.7036765626
393	20	0.7192740783	0.05	0.05518761017	0.2869565217	0.7971275093	0.7096245791
394	20	0.6636264794	0.1	0.05107655502	0.2891304348	0.7936172745	0.6869170386
395	20	0.8090432752	0.15	0.1313782939	0.3586956522	0.7440204691	0.7590309886
396	20	0.6505367016	0.15	0.05273795918	0.3652173913	0.7383125077	0.6751172258
397	20	0.7138719518	0.1	0.04927067392	0.3108695652	0.7690922007	0.7113942013
398	20	0.6933676244	0.15	0.07846889952	0.3413043478	0.767284858	0.6948465827
399	20	0.6495949214	0.15	0.08815789474	0.2869565217	0.8103479661	0.6799589274
400	20	0.6391228618	0.1	0.08349282297	0.3413043478	0.7643658302	0.6760954555
401	20	0.7240154072	0.35	0.1923444976	0.5130434783	0.6106976558	0.7194309246
402	20	0.6873663258	0.2	0.1245849718	0.347826087	0.7473136048	0.6978971925
403	20	0.7140735419	0.15	0.0741558995	0.3673913043	0.7412149467	0.7110801845
404	20	0.6539601142	0.1	0.09449760766	0.2804347826	0.8220245554	0.6811108724
405	20	0.6892563722	0.25	0.1623205742	0.4065217391	0.7133196676	0.6956068405
406	20	0.661550249	0.15	0.03660287081	0.35	0.7471026698	0.6844082335
407	20	0.7222969932	0.2	0.1083557717	0.3913043478	0.738393739	0.7111949429
408	20	0.7810243792	0.3	0.1375598086	0.4282608696	0.6628112472	0.748303098
409	20	0.8192681998	0.3	0.1694843707	0.4434782609	0.7024117199	0.7687664006
410	20	0.5809809762	0.1	0.0793062201	0.3173913043	0.7900912856	0.6544262314
411	20	0.6564594812	0.1	0.07320574163	0.3065217391	0.789959757	0.6807114065
412	20	0.7461621148	0.15	0.09687671516	0.35	0.7606888841	0.7228392341
413	20	0.7963276117	0.3	0.1381277079	0.4282608696	0.6829562816	0.7515425947
414	20	0.7671991885	0.2	0.1301367607	0.3782608696	0.7179082127	0.7337496181
415	20	0.6619347216	0.15	0.03851674641	0.3565217391	0.7541417382	0.6844170008
416	20	0.7009723503	0.2	0.1226996688	0.3891304348	0.7087664914	0.7042288785
417	20	0.6882678624	0.15	0.1116663115	0.3608695652	0.744879761	0.6958285692
418	20	0.690935543	0.1	0.04220486347	0.347826087	0.7755465876	0.6965630432
419	20	0.8140351251	0.2	0.1773142139	0.3673913043	0.7172262503	0.772635616
420	20	0.5454863059	0.05	0.05692714488	0.2913043478	0.8077154149	0.6380858792
421	20	0.6445642488	0.15	0.07727272727	0.3456521739	0.7588763259	0.6792129755
422	20	0.7315566804	0.2	0.09327754425	0.3239130435	0.7814012433	0.7193303947
423	20	0.7686675207	0.25	0.1246343684	0.4260869565	0.6721208945	0.7394075018
424	20	0.7217275536	0.15	0.09867097353	0.3195652174	0.7609499864	0.7109650218
425	20	0.6613593406	0.1	0.01722488038	0.2869565217	0.8051211629	0.6864121081
426	20	0.7172002729	0.2	0.1366028708	0.397826087	0.710968204	0.7119197455
427	20	0.6575077952	0.1	0.07570446636	0.3260869565	0.7762791661	0.682450836
428	20	0.6732926604	0.15	0.09221325766	0.3630434783	0.7728165218	0.6880760797
429	20	0.7123456127	0.15	0.07780591984	0.3347826087	0.7733197586	0.7060994124
430	20	0.7781853169	0.3	0.1715311005	0.4130434783	0.7001129679	0.7462025067
431	20	0.7174135481	0.05	0.03586628053	0.2913043478	0.8060962036	0.7142150713
432	20	0.7036811391	0.15	0.06949760766	0.3152173913	0.7889226031	0.7024547191
433	20	0.5446504408	0.1	0.03869108731	0.3413043478	0.7881166641	0.6412242137
434	20	0.7006950288	0.05	0.00514354067	0.2956521739	0.8184914763	0.7085523006
435	20	0.7385359349	0.2	0.1187799043	0.3282608696	0.763982972	0.7198483293
436	20	0.5674364216	0.15	0.04832535885	0.3804347826	0.7674959882	0.651028727
437	20	0.7911643264	0.2	0.05824680859	0.4086956522	0.7170058034	0.7479163839
438	20	0.6906578706	0.15	0.07607655502	0.3717391304	0.7466849395	0.6976436974
439	20	0.7733876897	0.3	0.2093117409	0.4695652174	0.6668463121	0.7464740512
440	20	0.71204987	0.25	0.1747475286	0.3434782609	0.7465056968	0.7116918171
441	20	0.6596384601	0.15	0.08330831219	0.3695652174	0.7522201292	0.6854307072
442	20	0.7397770726	0.25	0.1397129187	0.3782608696	0.7220252613	0.7206327161
443	20	0.7190339277	0.1	0.03862312664	0.3108695652	0.7939377954	0.7109777606
444	20	0.7546885544	0.25	0.1246279113	0.4065217391	0.7235238386	0.7295402896
445	20	0.7400560153	0.3	0.2039367143	0.3869565217	0.703424485	0.7253134916
446	20	0.6866739748	0.15	0.04377990431	0.3239130435	0.783009907	0.6942954886
447	20	0.7946524314	0.3	0.1827618826	0.4565217391	0.6773492678	0.7566379973
448	20	0.7237454756	0.1	0.04716389336	0.3304347826	0.7842343011	0.713656813
449	20	0.7696836117	0.2	0.1091972893	0.3956521739	0.729873952	0.7381318886
450	20	0.6156487924	0.1	0.06076555024	0.3173913043	0.800962563	0.6642383766
451	20	0.7724180558	0.15	0.1100811008	0.3543478261	0.7792794931	0.7374967066
452	20	0.632895491	0.1	0.08935406699	0.3108695652	0.7996040155	0.6734660616
453	20	0.8023647909	0.25	0.1558428414	0.3434782609	0.7496827329	0.761335879
454	20	0.7349731114	0.2	0.1039914379	0.3782608696	0.7430497495	0.7194267396
455	20	0.7336459535	0.3	0.1937799043	0.4	0.7047870103	0.718964032
456	20	0.717250855	0.3	0.1925837321	0.397826087	0.7262358932	0.7090781149
457	20	0.7071465042	0.2	0.101076555	0.3717391304	0.7155400026	0.7050722625
458	20	0.6988569367	0.15	0.09148231731	0.3934782609	0.7304101698	0.7016912572
459	20	0.6986494672	0.1	0.07751196172	0.297826087	0.7667548478	0.7042972998
460	20	0.6938149713	0.2	0.09891020798	0.3391304348	0.7807666036	0.6975787742
461	20	0.7019816311	0.1	0.07774054201	0.3434782609	0.7789903633	0.7005312885
462	20	0.7079380373	0.1	0.08142236342	0.3391304348	0.7832927369	0.7069843972
463	20	0.7317576477	0.2	0.08923444976	0.4086956522	0.7231997027	0.7173320485
464	20	0.5717117558	0.1	0.0565682932	0.3347826087	0.7813860647	0.6489987475
465	20	0.6447299917	0.2	0.125	0.3760869565	0.7395688052	0.6776656036
466	20	0.7739271351	0.1	0.09348449335	0.3282608696	0.7686853934	0.7432129964
467	20	0.6925639238	0.2	0.1613520136	0.4152173913	0.6962315695	0.6979566893
468	20	0.7132026843	0.25	0.1625530287	0.3695652174	0.7339067243	0.709473448
469	20	0.6219676269	0.15	0.1057416268	0.3391304348	0.7964734084	0.6661149599
470	20	0.7888415427	0.15	0.08729571444	0.3739130435	0.7447218512	0.7465394662
471	20	0.6294591098	0.05	0.0289273515	0.3108695652	0.8016212664	0.6734187579
472	20	0.6394202255	0.1	0.05859403754	0.3326086957	0.787238913	0.6780923936
473	20	0.6230862435	0.1	0.03779904306	0.2739130435	0.8100182343	0.6694063376
474	20	0.5901122723	0	0	0.2413043478	0.845928163	0.6598028646
475	20	0.7532463711	0.2	0.09651786348	0.3934782609	0.6993022636	0.7266868756
476	20	0.7490362478	0.2	0.08826427497	0.4043478261	0.7358674674	0.7257508971
477	20	0.6694603131	0.2	0.08395805487	0.3826086957	0.7248789947	0.6882336411
478	20	0.7651888859	0.25	0.1240977859	0.3956521739	0.6954910583	0.7363412983
479	20	0.6754566514	0.05	0.03552631579	0.2847826087	0.819783362	0.6962211665
480	20	0.5977675728	0.05	0.02188995215	0.2956521739	0.8300296343	0.6583753944
481	20	0.7180543933	0.1	0.0713465897	0.3326086957	0.7872116162	0.7085246768
482	20	0.7466547455	0.15	0.09974381574	0.3782608696	0.7183124419	0.724525762
483	20	0.6948666766	0.2	0.1236842105	0.3695652174	0.7504822219	0.7001830446
484	20	0.7648108381	0.1	0.08491499267	0.3173913043	0.7764762116	0.7441589577
485	20	0.6820879131	0.1	0.07544521499	0.3304347826	0.7729108528	0.693693883
486	20	0.66813521	0.2	0.0605130788	0.3652173913	0.7649152583	0.6865903677
487	20	0.6211094876	0.1	0.04043062201	0.3217391304	0.7781484056	0.6675336011
488	20	0.7878889732	0.3	0.1399352033	0.4652173913	0.6815973683	0.7509248216
489	20	0.6604313234	0.2	0.106937799	0.4	0.7053213184	0.6829646268
490	20	0.7693466179	0.15	0.09318181818	0.3673913043	0.7340897651	0.7346160153
491	20	0.7982330022	0.25	0.1295440017	0.4086956522	0.6967262844	0.7550962937
492	20	0.7094936049	0.15	0.1095015788	0.3565217391	0.7433253453	0.7050352862
493	20	0.7446809015	0.15	0.09250721578	0.3739130435	0.7302395634	0.7239328639
494	20	0.6832034154	0.1	0.09364705009	0.3195652174	0.765773158	0.6904345327
495	20	0.7005771803	0.15	0.04712240668	0.3782608696	0.7494977325	0.6998447261
496	20	0.6056901821	0	0.008058423571	0.25	0.8521787222	0.6665388072
497	20	0.6230845981	0.1	0.01423444976	0.3130434783	0.8019824348	0.6728125289
498	20	0.7125322795	0.1	0.07534722895	0.3108695652	0.7883483642	0.7048298828
499	20	0.577420381	0.1	0.0793062201	0.2869565217	0.8137834714	0.6518787992
500	20	0.7598243175	0.2	0.1050000323	0.3891304348	0.7153541733	0.7295673743
501	20	0.6915031375	0.1	0.05519632722	0.3	0.8097719672	0.6981316164
502	20	0.6154197995	0.05	0.0288054743	0.2804347826	0.8126964148	0.6676453987
503	20	0.8322571384	0.2	0.09299924452	0.4304347826	0.6861489895	0.780563075
504	20	0.7086348947	0.2	0.07642862677	0.35	0.7762312184	0.7062758779
505	20	0.6794915281	0.2	0.1364700166	0.3717391304	0.7536837914	0.6910125358
506	20	0.7184680162	0.1	0.0574540418	0.302173913	0.7978138654	0.7102161949
507	20	0.7340191457	0.25	0.1395933014	0.3282608696	0.7676512225	0.7177450011
508	20	0.6768266567	0.2	0.1341989036	0.3956521739	0.7347689997	0.6895684882
509	20	0.6811027913	0.15	0.08682515545	0.3891304348	0.7475414615	0.6917689279
510	20	0.7714926502	0.3	0.1986735564	0.4173913043	0.6845556151	0.7405117845
511	20	0.7449121064	0.3	0.1803827751	0.4652173913	0.6395714536	0.7271201572
512	20	0.6836804177	0.25	0.1190191388	0.3956521739	0.7303329651	0.6933230955
513	20	0.814051978	0.25	0.1034556625	0.452173913	0.6898369056	0.7644453231
514	20	0.8418714865	0.4	0.2307856963	0.4956521739	0.6208258135	0.7948027134
515	20	0.7282971918	0.1	0.0429973074	0.3065217391	0.7807401598	0.7131179752
516	20	0.6449786296	0.15	0.1160287081	0.3565217391	0.7737837177	0.6762244655
517	20	0.6089878203	0.05	0.02886923787	0.2695652174	0.8209713018	0.665142635
518	20	0.7055778752	0.2	0.05992822967	0.397826087	0.7315894648	0.7034834086
519	20	0.7260457486	0.15	0.07846889952	0.3304347826	0.7876590599	0.7161366341
520	20	0.8152136021	0.2	0.09890342806	0.3934782609	0.7144069022	0.7755723585
521	20	0.6640596515	0.05	0.03110047847	0.2717391304	0.8205011378	0.6886928234
522	20	0.7008068847	0.2	0.1873723922	0.3826086957	0.715681753	0.7042762985
523	20	0.7096565913	0.15	0.07595015788	0.3673913043	0.7787892741	0.7046546954
524	20	0.6748125126	0.25	0.1433014354	0.4434782609	0.6752074806	0.693530546
525	20	0.6807776793	0.15	0.07833862813	0.3391304348	0.7598097334	0.6957584516
526	20	0.796013551	0.35	0.1732057416	0.5130434783	0.6206684354	0.762069455
527	20	0.7209113268	0.25	0.1626794258	0.4195652174	0.6977032159	0.7089679199
528	20	0.7265533963	0.2	0.0980861244	0.4043478261	0.7135644114	0.7137358557
529	20	0.6083125121	0.2	0.09246411483	0.3739130435	0.7693207808	0.661495554
530	20	0.7238813005	0.25	0.1156049629	0.4239130435	0.687656605	0.7134617378
531	20	0.7676397974	0.1	0.08724066792	0.35	0.7389226615	0.7331680414
532	20	0.5941348541	0.1	0.07332535885	0.2652173913	0.8289484211	0.6581656927
533	20	0.6101041085	0.1	0.07409778587	0.3173913043	0.784000252	0.6615101162
534	20	0.7339054508	0.2	0.1183014354	0.352173913	0.7433204472	0.7176463946
535	20	0.6928800979	0.15	0.07307934448	0.3804347826	0.7430994668	0.6950986952
536	20	0.7386700885	0.2	0.1321770335	0.3565217391	0.7342671688	0.7189491313
537	20	0.6695495861	0.05	0.02571092343	0.2869565217	0.8200095111	0.6907318041
538	20	0.7386167468	0.3	0.146024059	0.4652173913	0.6629952452	0.7269208705
539	20	0.6542703408	0.15	0.06232057416	0.3565217391	0.7457287515	0.678504696
540	20	0.7517219682	0.2	0.07532188495	0.3782608696	0.7220793964	0.727784283
541	20	0.7630908157	0.15	0.06422121277	0.3391304348	0.7441809415	0.7312493475
542	20	0.6807472929	0.2	0.1270228387	0.3652173913	0.7575891761	0.6906814395
543	20	0.6683893033	0.1	0.05501068645	0.297826087	0.794414798	0.6893500995
544	20	0.647688757	0.05	0.01433017583	0.2869565217	0.8096998955	0.6789271776
545	20	0.7332433799	0.25	0.09700956938	0.4173913043	0.6687099348	0.7269196438
546	20	0.7371233802	0.05	0.03246227457	0.302173913	0.811316514	0.7203981739
547	20	0.7296138165	0.2	0.1660117583	0.3934782609	0.7162270503	0.7194788112
548	20	0.6331432637	0	0.008110080132	0.2760869565	0.825737455	0.6750972195
549	20	0.7321332353	0.2	0.1555023923	0.3543478261	0.7224844642	0.7180870961
550	20	0.7711540127	0.3	0.1587867811	0.3804347826	0.7012451024	0.7416983725
551	20	0.7322683874	0.15	0.0928060167	0.3391304348	0.7593153872	0.7186250717
552	20	0.7198408889	0.1	0.02784062659	0.3391304348	0.7656052116	0.711259902
553	20	0.7940485936	0.25	0.1300786471	0.4	0.7006392536	0.7498968107
554	20	0.7209620875	0.15	0.1102221878	0.3282608696	0.7513836179	0.7099674245
555	20	0.8001591745	0.25	0.1360047847	0.4239130435	0.6965769475	0.7507566385
556	20	0.6992486738	0.05	0.005885780886	0.2934782609	0.798254847	0.7017528854
557	20	0.6723384531	0.2	0.1	0.3652173913	0.7392909521	0.6888698524
558	20	0.7368011878	0.2	0.1061004785	0.3913043478	0.7028450411	0.7169942965
559	20	0.6418229374	0.1	0.05418660287	0.3173913043	0.7768233121	0.6767095607
560	20	0.7249912962	0.25	0.114354067	0.4456521739	0.6890390944	0.7151568245
561	20	0.7362061675	0.35	0.1650649904	0.4913043478	0.6363806778	0.7281983387
562	20	0.6143416298	0.15	0.1218899522	0.3369565217	0.7637411339	0.6652000828
563	20	0.7887680358	0.2	0.1075174825	0.4217391304	0.6925108722	0.7527763125
564	20	0.7040329368	0.2	0.1418011352	0.3652173913	0.749511612	0.7051310409
565	20	0.6644766126	0.15	0.07583732057	0.3608695652	0.7377842937	0.6847414773
566	20	0.7087137141	0.1	0.0759569378	0.297826087	0.80212028	0.7070714773
567	20	0.7030898551	0.25	0.1795454545	0.3782608696	0.7186606583	0.7010786142
568	20	0.6955281185	0.2	0.1151807334	0.3739130435	0.7428867886	0.6969981943
569	20	0.7921538755	0.25	0.2145264708	0.3695652174	0.7269991969	0.7573154485
570	20	0.758940374	0.15	0.09227960405	0.3304347826	0.7668681922	0.7292063417
571	20	0.800151347	0.25	0.124032408	0.4086956522	0.710696571	0.7536652654
572	20	0.7046112472	0.15	0.07414266251	0.3282608696	0.7824882408	0.7035426807
573	20	0.7073354639	0.25	0.164354067	0.4347826087	0.7030581516	0.7021273536
574	20	0.7166683439	0.2	0.1278059198	0.397826087	0.7213095454	0.7077305407
575	20	0.7477834691	0.1	0.04566730592	0.3152173913	0.7804711221	0.7279912478
576	20	0.7337925891	0.2	0.1248629487	0.3934782609	0.7224237153	0.7166791252
577	20	0.5647983747	0.05	0.006220095694	0.2804347826	0.8182120016	0.6470438943
578	20	0.6790790333	0.2	0.1322966507	0.3260869565	0.7870192129	0.6905793942
579	20	0.8143286856	0.15	0.08779226314	0.3717391304	0.7310993213	0.7691803531
580	20	0.6691121337	0.05	0.03107190593	0.3130434783	0.7983267389	0.6904668278
581	20	0.6385613624	0.05	0.0331207343	0.2652173913	0.8078560892	0.6750659143
582	20	0.7500962187	0.25	0.1611111649	0.4304347826	0.6663977284	0.7287159643
583	20	0.7435652337	0.2	0.1389835926	0.3804347826	0.726729027	0.7235699021
584	20	0.6920085088	0.15	0.1114832536	0.3739130435	0.7460727529	0.6944002217
585	20	0.7704238646	0.15	0.09089746818	0.3456521739	0.781303805	0.7408499663
586	20	0.8321173916	0.2	0.08706390562	0.3826086957	0.7239695997	0.7766878702
587	20	0.7122488414	0.25	0.2206805429	0.402173913	0.6913075672	0.7115283638
588	20	0.6446429304	0.1	0.06782296651	0.2891304348	0.79864222	0.6766958819
589	20	0.7547226942	0.15	0.04066307654	0.3282608696	0.7758272169	0.7262059695
590	20	0.7059591328	0.15	0.08229665072	0.3130434783	0.7592048967	0.7031037466
591	20	0.6809918768	0.15	0.09712240668	0.3391304348	0.7715893615	0.6977739023
592	20	0.7088542737	0.25	0.159569378	0.4065217391	0.7317833565	0.7045139692
593	20	0.7516428644	0.3	0.1344497608	0.4369565217	0.6644241567	0.7299804616
594	20	0.7123158091	0.15	0.08504784689	0.3304347826	0.7929359785	0.7076870842
595	20	0.6903106423	0.15	0.06208133971	0.3717391304	0.7484216322	0.695647438
596	20	0.5325713927	0.05	0.006394436588	0.2913043478	0.8199002433	0.6383540503
597	20	0.6994875373	0.15	0.08038277512	0.3369565217	0.753408156	0.6987634172
598	20	0.7409046956	0.25	0.09533492823	0.4217391304	0.6850977467	0.7206162234
599	20	0.7621060245	0.2	0.1602870813	0.3217391304	0.787119889	0.7334448722
600	20	0.6278708936	0.05	0.00490430622	0.2913043478	0.825034374	0.6747133767
601	20	0.8157289885	0.25	0.1155200524	0.3586956522	0.7326623971	0.769496922
602	20	0.6849502029	0.05	0.04531491131	0.3173913043	0.7930182952	0.6961054903
603	20	0.7339996231	0.1	0.04653110048	0.3065217391	0.796847154	0.7188614923
604	20	0.7756839712	0.1	0.08055711601	0.3347826087	0.7527604203	0.7405776119
605	20	0.753141386	0.2	0.1395933014	0.352173913	0.7511479712	0.7270552245
606	20	0.5770849061	0.05	0.0254784689	0.2869565217	0.8238909291	0.6516479074
607	20	0.7116462092	0.05	0.0289273515	0.2760869565	0.8136525724	0.7102090813
608	20	0.7283902956	0.15	0.09980225223	0.35	0.7523168734	0.7145656778
609	20	0.7058032717	0.2	0.08863636364	0.3586956522	0.7647736954	0.7035648655
610	20	0.6881105201	0.05	0.0100346099	0.2891304348	0.8040733987	0.6989634852
611	20	0.7043439179	0.15	0.1022727273	0.35	0.7886701213	0.702195403
612	20	0.6872390702	0.15	0.1074797087	0.3673913043	0.7493881226	0.6940983463
613	20	0.7802113558	0.15	0.02992884309	0.3326086957	0.7616088053	0.74267073
614	20	0.7415080365	0.2	0.1036432404	0.3652173913	0.7680402504	0.718998897
615	20	0.7156332117	0.15	0.1373031401	0.3543478261	0.7226173214	0.7067469639
616	20	0.6666430941	0.15	0.08898359258	0.3260869565	0.7644972953	0.684492645
617	20	0.7375563621	0.1	0.1002741026	0.3239130435	0.7735152269	0.7193823677
618	20	0.6905135271	0.15	0.05680655909	0.3347826087	0.7983474344	0.694707511
619	20	0.6660778909	0.15	0.1198002828	0.3673913043	0.742540446	0.6863261222
620	20	0.7136436377	0.2	0.09838008252	0.3782608696	0.7405869169	0.7070615402
621	20	0.7489617861	0.15	0.07558484913	0.3652173913	0.72191468	0.7279996066
622	20	0.7853580119	0.15	0.08199058559	0.3913043478	0.726966189	0.7469985635
623	20	0.7561864045	0.15	0.09925582266	0.3173913043	0.7695740443	0.7343498591
624	20	0.7067968361	0.15	0.07625089592	0.347826087	0.7566923208	0.7031223228
625	20	0.7328797529	0.3	0.210645933	0.4043478261	0.6989017134	0.720922662
626	20	0.6640491284	0.15	0.06196172249	0.352173913	0.7838730949	0.6871312824
627	20	0.747950501	0.1	0.06804896396	0.2826086957	0.8019282248	0.7335552408
628	20	0.7703228955	0.2	0.1158851997	0.3826086957	0.7109447466	0.7432832087
629	20	0.7655215195	0.2	0.1235445764	0.3652173913	0.7436454813	0.7320662473
630	20	0.8169367905	0.1	0.07341478927	0.2869565217	0.8115459421	0.7689813315
631	20	0.7081970843	0.2	0.08946044722	0.3043478261	0.7821197018	0.7071814473
632	20	0.6801377682	0.15	0.06949760766	0.352173913	0.7500584947	0.6925921463
633	20	0.7367462109	0.1	0.05571515281	0.3391304348	0.7737943661	0.7203998389
634	20	0.7518584322	0.2	0.1208681208	0.3913043478	0.7227073304	0.7262168217
635	20	0.7490760632	0.3	0.1624401914	0.4630434783	0.6458236334	0.7344725456
636	20	0.7038382723	0.2	0.07618939233	0.3543478261	0.764449328	0.7021091728
637	20	0.6565659837	0.1	0.0759569378	0.3239130435	0.7845107077	0.6793513885
638	20	0.696374839	0.25	0.153701354	0.4326086957	0.6811160276	0.7038609035
639	20	0.6861544896	0.1	0.05452850474	0.3413043478	0.759183697	0.6948526112
640	20	0.8168700179	0.25	0.1595587238	0.4152173913	0.695115794	0.7689471039
641	20	0.6159938947	0.15	0.04401913876	0.3652173913	0.7302779394	0.6640358129
642	20	0.770578136	0.15	0.1019666621	0.3739130435	0.7434762863	0.7341002875
643	20	0.7818520532	0.1	0.05690228516	0.302173913	0.7736551846	0.7492280448
644	20	0.7665594645	0.2	0.1404189993	0.3652173913	0.7393715073	0.7364655372
645	20	0.7081793996	0.2	0.1077751196	0.3326086957	0.7576209233	0.704213191
646	20	0.7307524653	0.1	0.06159609089	0.3391304348	0.7684668724	0.7170831776
647	20	0.7369692469	0.2	0.1093301435	0.3413043478	0.7479003107	0.7173491542
648	20	0.7118047402	0.1	0.07398688569	0.3065217391	0.7976200209	0.7042815785
649	20	0.8116784762	0.3	0.1381409449	0.4130434783	0.6988919608	0.7626718123
650	20	0.7622435173	0.35	0.1764354067	0.4369565217	0.6631145715	0.7374827739
651	20	0.7803536007	0.15	0.08958006444	0.3413043478	0.7621735472	0.7496924791
652	20	0.7208271945	0.2	0.1319092265	0.3739130435	0.7482918664	0.7145772261
653	20	0.7061297427	0.2	0.1162611627	0.4391304348	0.7019803786	0.7062986653
