sample	selected_count	subset_diversity	domain_pass_rate	mean_constraint_score	mean_conservation_score	mean_novelty_score	mean_uniqueness_score
315	20	0.8178861529	0.1	0.09855297058	0.2913043478	0.8149929966	0.7974632612
316	20	0.7997273832	0.15	0.06889952153	0.3434782609	0.8042249671	0.787660392
317	20	0.7806900898	0.1	0.05759060884	0.3239130435	0.7847636535	0.776085764
318	20	0.7915146927	0.05	0.04964114833	0.2543478261	0.8436222664	0.7845234135
319	20	0.8403530391	0.2	0.143870949	0.3586956522	0.7319765986	0.811288155
320	20	0.8428159829	0.2	0.1458681208	0.3826086957	0.7400955891	0.812914453
321	20	0.8408339382	0.1	0.07636599319	0.3086956522	0.7841239254	0.8122070512
322	20	0.8018726105	0.2	0.1116028708	0.3934782609	0.7474474886	0.7871259761
323	20	0.7499480412	0.15	0.07523923445	0.347826087	0.7953822914	0.7616225741
324	20	0.8068124278	0.05	0.02020465684	0.2630434783	0.8623827294	0.7913535175
325	20	0.770518822	0.3	0.1735645933	0.3891304348	0.7291188101	0.7740183002
326	20	0.8504088655	0.05	0.0601112876	0.2630434783	0.8288321634	0.824615743
327	20	0.8195504942	0.1	0.02811004785	0.2891304348	0.8112718946	0.8045388047
328	20	0.6964732415	0	0	0.2456521739	0.8507103639	0.7451064452
329	20	0.7833263546	0.1	0.08455775526	0.3173913043	0.7952134168	0.7792551931
330	20	0.8009022459	0.15	0.104960967	0.3956521739	0.761540308	0.7915291507
331	20	0.7662520077	0.15	0.0972420239	0.3739130435	0.7785003753	0.7720073763
332	20	0.7745106706	0.1	0.04078947368	0.3	0.8174560581	0.7723202469
333	20	0.8465663952	0.05	0.04561193654	0.2826086957	0.818425292	0.8155078791
334	20	0.8074410239	0.15	0.07522858028	0.3391304348	0.8205016181	0.7920144305
335	20	0.8173974251	0.15	0.06668345505	0.3565217391	0.7722640344	0.7949327592
336	20	0.849475408	0.25	0.1468634782	0.4152173913	0.6757544487	0.8234628507
337	20	0.8123937998	0.1	0.0514354067	0.297826087	0.8456454058	0.7954183466
338	20	0.848515293	0.2	0.1495849718	0.3782608696	0.7400759236	0.8159917289
339	20	0.7011227125	0.15	0.09509569378	0.3413043478	0.7885131122	0.7452042351
340	20	0.8122159578	0.1	0.03491499267	0.3239130435	0.8091026164	0.7963032954
341	20	0.7764018836	0.15	0.07486714578	0.3673913043	0.7794570754	0.7739800992
342	20	0.8262883488	0.05	0.04053700224	0.2717391304	0.83481736	0.8011383061
343	20	0.7305669033	0.15	0.1	0.3413043478	0.8101820471	0.759051839
344	20	0.7037730979	0.15	0.09700956938	0.3369565217	0.79220265	0.7447520028
345	20	0.8295915745	0.1	0.02559808612	0.3152173913	0.8347706102	0.801703995
346	20	0.7634940557	0.1	0.04471456521	0.35	0.7961856837	0.7732992808
347	20	0.6871775466	0.15	0.08169856459	0.3195652174	0.8250793452	0.7386876545
348	20	0.6637542954	0.1	0.05017434089	0.3304347826	0.7788228351	0.7314712609
349	20	0.8370281675	0.15	0.08253588517	0.3173913043	0.8259686287	0.8081616034
350	20	0.7802415965	0.1	0.05740303095	0.297826087	0.8078794995	0.777333395
351	20	0.7508914433	0.1	0.06697240894	0.3391304348	0.7732736682	0.7617252537
352	20	0.849621146	0.15	0.08192084923	0.3695652174	0.7864439102	0.81508369
353	20	0.8029726299	0.1	0.06136363636	0.3304347826	0.785867334	0.7925798536
354	20	0.7102172079	0.1	0.08038277512	0.302173913	0.8069389864	0.7512273316
355	20	0.8062468414	0.05	0.04610541813	0.2913043478	0.8411735653	0.7938788094
356	20	0.8514729954	0.1	0.05	0.3326086957	0.8024085174	0.8146405809
357	20	0.7663768361	0.15	0.09029405498	0.3130434783	0.7944201819	0.769893871
358	20	0.6998752375	0.05	0.0534572768	0.3086956522	0.8176651411	0.7440486576
359	20	0.822604849	0.1	0.04861931697	0.3130434783	0.8317446423	0.8022435975
360	20	0.7333872373	0.1	0.03192456205	0.3347826087	0.7877334346	0.7552172299
361	20	0.7146154522	0.25	0.1523923445	0.4326086957	0.6818483493	0.7519202287
362	20	0.8382797607	0.1	0.0716507177	0.3195652174	0.810714791	0.8085244262
363	20	0.8096286717	0	0.01648490014	0.2673913043	0.8598392966	0.7983833863
364	20	0.7541101123	0.15	0.09246411483	0.3326086957	0.7972588393	0.7662916069
365	20	0.7518869448	0.05	0.0490430622	0.3326086957	0.8203842718	0.7658221278
366	20	0.8702022715	0.25	0.1948564593	0.4217391304	0.7178316365	0.8292872836
367	20	0.683474462	0.1	0.07093301435	0.347826087	0.7855276633	0.7388585814
368	20	0.7832896442	0.1	0.01602870813	0.3152173913	0.8029835574	0.7814882365
369	20	0.7768476182	0.2	0.1406592023	0.3934782609	0.7044246837	0.7792401811
370	20	0.7231577481	0.15	0.1007177033	0.3173913043	0.8087377564	0.7526230128
371	20	0.8005754424	0.15	0.09257210933	0.4043478261	0.7411632431	0.7918380138
372	20	0.7628591227	0.25	0.1547677392	0.3804347826	0.7069396263	0.7753171064
373	20	0.733929297	0.15	0.09855781338	0.3739130435	0.7686581792	0.7567443985
374	20	0.8261721992	0.3	0.2058442942	0.45	0.6785229455	0.8073286287
375	20	0.7826652382	0.2	0.08947368421	0.3760869565	0.7328948737	0.7766243764
376	20	0.8150096876	0.1	0.05979537545	0.3152173913	0.8341886084	0.7975005796
377	20	0.7499678577	0	0.0001743408946	0.25	0.8591043521	0.7660936803
378	20	0.810484868	0.1	0.07886552506	0.297826087	0.8269371966	0.7942596059
379	20	0.8090635784	0.05	0.03085058985	0.2695652174	0.8369152044	0.7962561615
380	20	0.7738084281	0.2	0.1321770335	0.3956521739	0.7387218685	0.7740343263
381	20	0.8105263663	0.15	0.06696869612	0.3260869565	0.8164341817	0.7919772679
382	20	0.8311556615	0.05	0.03528708134	0.2804347826	0.8332125007	0.8030085337
383	20	0.8446271708	0.2	0.0926316758	0.3956521739	0.7272190414	0.8131884116
384	20	0.8020113419	0.2	0.09997352601	0.3826086957	0.7413186198	0.7872759434
385	20	0.7203873729	0	0	0.2456521739	0.8573294942	0.7533939569
386	20	0.7396724395	0.15	0.0798975263	0.3782608696	0.7643596681	0.7591623837
387	20	0.8219644895	0.05	0.04508245679	0.3	0.8215123318	0.8000314348
388	20	0.7979135277	0.05	0.03289473684	0.2891304348	0.8153736038	0.7846236125
389	20	0.7904743386	0.1	0.06088516746	0.3456521739	0.8083302792	0.7859240316
390	20	0.7088292445	0.1	0.03415434981	0.3391304348	0.7918296717	0.7490183271
391	20	0.6858479094	0.05	0.02846889952	0.2826086957	0.8278623865	0.7389875178
392	20	0.8593557761	0.2	0.1394736842	0.3391304348	0.7741206911	0.8229064003
393	20	0.7186809826	0.05	0.03570065668	0.3086956522	0.8162300528	0.7521011097
394	20	0.6998022084	0	0	0.25	0.8379962812	0.7445250238
395	20	0.8118469795	0.25	0.1741626794	0.35	0.7537037042	0.7974330359
396	20	0.6571497582	0.15	0.101076555	0.2804347826	0.8327779964	0.7272535629
397	20	0.7146195951	0.15	0.08696172249	0.302173913	0.8149809245	0.7559837862
398	20	0.7364440631	0.1	0.08516746411	0.2782608696	0.8500506027	0.762818835
399	20	0.7240002848	0.05	0.01232057416	0.2847826087	0.8441924141	0.754862315
400	20	0.7735538601	0.15	0.06363636364	0.3739130435	0.7894134351	0.7755328475
401	20	0.7925807491	0.2	0.1251196172	0.4	0.7125103856	0.7827039124
402	20	0.7612825113	0.2	0.07799043062	0.4065217391	0.7478658693	0.7722080158
403	20	0.8168651835	0.2	0.1728362358	0.347826087	0.7544197393	0.7969668375
404	20	0.6057985668	0.1	0.07811004785	0.3195652174	0.814299967	0.7101197762
405	20	0.7356915597	0.1	0.0711722488	0.3347826087	0.7820243995	0.7564551896
406	20	0.8176743078	0.25	0.1257070492	0.3782608696	0.742279411	0.7992977325
407	20	0.5653054491	0.1	0.06710526316	0.3152173913	0.8038917012	0.6973551483
408	20	0.7680018981	0.1	0.05070704918	0.3217391304	0.7977480316	0.7769583304
409	20	0.753384461	0.1	0.0221291866	0.3043478261	0.8194119695	0.7629260707
410	20	0.837996971	0.05	0.00514354067	0.2847826087	0.8177538845	0.8101986026
411	20	0.6924063208	0	0.0005811363152	0.2630434783	0.8467976973	0.7442972304
412	20	0.8274887963	0.1	0.05740303095	0.3543478261	0.7762471767	0.8002256726
413	20	0.7270229235	0.15	0.06864333727	0.3717391304	0.7487259903	0.7527148723
414	20	0.6990468493	0.1	0.05669856459	0.3173913043	0.8179123607	0.7434491814
415	20	0.7454095756	0.05	0.02188995215	0.2826086957	0.832985962	0.7623044161
416	20	0.781797799	0.25	0.1395933014	0.4434782609	0.6920906301	0.7801664778
417	20	0.8097560703	0.15	0.08361244019	0.352173913	0.7984468085	0.7897191912
418	20	0.7993030653	0.1	0.07606331803	0.3195652174	0.8245999003	0.7881133253
419	20	0.8862762949	0.15	0.09017815057	0.3782608696	0.7828261169	0.8394015832
420	20	0.7447972024	0.05	0.02188995215	0.3065217391	0.8210326378	0.7633732742
421	20	0.7769044726	0.15	0.0730861244	0.3717391304	0.7401544443	0.7768658656
422	20	0.8350658829	0.15	0.09687671516	0.3326086957	0.783122882	0.8029427603
423	20	0.7848061441	0.15	0.0996295256	0.3673913043	0.7630554359	0.7792279626
424	20	0.8256267227	0.25	0.1869510683	0.3782608696	0.7466310946	0.8015592499
425	20	0.8696184015	0.1	0.04078947368	0.2673913043	0.8554684532	0.8306193268
426	20	0.6922483634	0.1	0.05394736842	0.3239130435	0.7725886141	0.7387626034
427	20	0.7951000376	0.2	0.0850346099	0.347826087	0.7798822262	0.7864526766
428	20	0.7586993083	0.05	0.04031100478	0.2934782609	0.8547049822	0.7709737861
429	20	0.8066672371	0.05	0.03127481936	0.2760869565	0.8156368729	0.788110904
430	20	0.7969642482	0.2	0.1300171435	0.3913043478	0.7415539052	0.7848781019
431	20	0.6873926377	0.1	0.0514354067	0.3108695652	0.8184349269	0.7374901783
432	20	0.7983810995	0.1	0.05549561242	0.3239130435	0.7969296619	0.7870221147
433	20	0.833351669	0.25	0.1523274509	0.3847826087	0.7305372407	0.8055986022
434	20	0.7369456966	0.1	0.06578947368	0.3086956522	0.8212749223	0.7603249542
435	20	0.819534585	0.1	0.09677033493	0.3413043478	0.8379150072	0.8009622769
436	20	0.7798000891	0.2	0.1089712919	0.3456521739	0.7784375043	0.7745342826
437	20	0.7651706894	0.1	0.08744019139	0.297826087	0.8370336927	0.7701141927
438	20	0.7811807582	0.2	0.05741626794	0.3804347826	0.7199812913	0.7821090238
439	20	0.6223348466	0.15	0.1136363636	0.3630434783	0.7845333338	0.7140351206
440	20	0.7580107071	0.2	0.1417331745	0.352173913	0.7272613626	0.7681256235
441	20	0.7985123671	0.1	0.08744019139	0.3	0.8210721853	0.7910138232
442	20	0.8660763087	0.25	0.144138756	0.4043478261	0.7088027881	0.8314594263
443	20	0.793548974	0.1	0.05693779904	0.2826086957	0.8246099133	0.7847995348
444	20	0.8730872977	0.15	0.1077618826	0.3413043478	0.8006711357	0.8392076393
445	20	0.8515737936	0.1	0.1028524107	0.3108695652	0.796236654	0.8136631295
446	20	0.8299054582	0.15	0.06495215311	0.347826087	0.8041061895	0.8021013506
447	20	0.8925986136	0.3	0.1819925227	0.452173913	0.7108376113	0.8643224844
448	20	0.7636579322	0.15	0.09388628454	0.3565217391	0.7575999472	0.7697048958
449	20	0.8034397935	0.2	0.06973684211	0.3673913043	0.7683139964	0.7922392949
450	20	0.8242592037	0.1	0.04461722488	0.3391304348	0.7808225512	0.7997228209
451	20	0.845834314	0.15	0.1246279113	0.3347826087	0.7932631331	0.8155532648
452	20	0.8234515534	0.25	0.1888755981	0.4065217391	0.71920115	0.8039931985
453	20	0.819630352	0.15	0.077500339	0.3152173913	0.802007062	0.8002269763
454	20	0.7849373756	0.15	0.08192617632	0.3413043478	0.7938108114	0.7818903763
455	20	0.8098494301	0.2	0.06172248804	0.4065217391	0.751651298	0.792321127
456	20	0.8295223626	0.25	0.1474880383	0.3630434783	0.7981503167	0.8062082363
457	20	0.7519390803	0.1	0.07338201964	0.3608695652	0.7838722303	0.7659728591
458	20	0.7309134404	0.1	0.1027263365	0.347826087	0.791291162	0.7571828531
459	20	0.7352046073	0.1	0.03755980861	0.3413043478	0.8169400789	0.7601175923
460	20	0.7148086542	0.15	0.0687497175	0.3369565217	0.8196452576	0.7482363341
461	20	0.6878700227	0.2	0.1333664258	0.3673913043	0.7474783318	0.7386427188
462	20	0.8096085871	0.05	0.04771032292	0.2934782609	0.8186824024	0.7951696616
463	20	0.8650019749	0.2	0.09508503961	0.3826086957	0.7591496527	0.8211754541
464	20	0.7718290299	0.05	0.04031100478	0.2608695652	0.8474526544	0.7772443313
465	20	0.7060569476	0.15	0.06517976483	0.3608695652	0.7914110126	0.7446140011
466	20	0.7877124304	0.15	0.06458264727	0.3434782609	0.7884172016	0.7783286464
467	20	0.8221187105	0.15	0.09233287488	0.3586956522	0.7346318754	0.8007886904
468	20	0.7856527192	0.1	0.05741626794	0.2869565217	0.8337428139	0.779759118
469	20	0.7655352876	0.2	0.09688995215	0.3608695652	0.7723496722	0.7710696928
470	20	0.8279524873	0.25	0.1167464115	0.4086956522	0.7070935114	0.8083444577
471	20	0.6182625603	0	0.0002259974559	0.2739130435	0.8624556189	0.7167086781
472	20	0.6733309476	0.05	0.03407928636	0.3239130435	0.8211014612	0.7341654548
473	20	0.7365250515	0.15	0.08684210526	0.3782608696	0.7634753755	0.7599630275
474	20	0.8177248651	0.05	0.00490430622	0.2586956522	0.8416530854	0.8107991663
475	20	0.8170431638	0.25	0.104771452	0.4239130435	0.7151778156	0.7965943896
476	20	0.8225289967	0.15	0.05582799011	0.3543478261	0.7616229603	0.8000806175
477	20	0.8476401266	0.15	0.08275122846	0.3739130435	0.7339965839	0.8124213733
478	20	0.7435270289	0.2	0.1464114833	0.4173913043	0.7304319878	0.764333814
479	20	0.7366098489	0.05	0.03552631579	0.302173913	0.8401980729	0.7608049692
480	20	0.7526652744	0	0.0002324545261	0.2565217391	0.8451027307	0.7755222992
481	20	0.7618441419	0.1	0.0495215311	0.3282608696	0.7953866406	0.7676107072
482	20	0.8050899421	0.1	0.09256678225	0.3152173913	0.8032663927	0.7925183198
483	20	0.8417405751	0.25	0.1071702536	0.4086956522	0.7136504634	0.8167303136
484	20	0.7782305789	0.15	0.09916267943	0.3347826087	0.7703571048	0.7758633337
485	20	0.8532039786	0.05	0.04548279514	0.3260869565	0.8007966892	0.8165109358
486	20	0.7787637216	0.2	0.07223556683	0.3739130435	0.7638558938	0.7783256629
487	20	0.7329859289	0.15	0.07392344498	0.3630434783	0.7539087787	0.7572444364
488	20	0.7973295407	0.15	0.1003312477	0.3760869565	0.7625349424	0.7841684236
489	20	0.8024320835	0.15	0.1320506363	0.3630434783	0.7713640596	0.7882722457
490	20	0.8297228584	0.1	0.03600478469	0.3086956522	0.8108383765	0.804127106
491	20	0.8560793588	0.15	0.05063585998	0.3347826087	0.7891708794	0.8191920618
492	20	0.8162752814	0.2	0.1340909091	0.3804347826	0.75738586	0.7950888055
493	20	0.8291905532	0.1	0.08628712008	0.2956521739	0.7973578873	0.8034490802
494	20	0.8286514065	0.15	0.1291065352	0.3456521739	0.7580157538	0.8042319794
495	20	0.7166551445	0.15	0.05848604304	0.402173913	0.7478125909	0.7507891584
496	20	0.8203180124	0.2	0.07360236716	0.4065217391	0.7542312804	0.7974113304
497	20	0.7809079158	0.05	0.0529148829	0.2913043478	0.818656522	0.7784712043
498	20	0.8697119812	0.1	0.06875762741	0.3173913043	0.7854775706	0.8229064057
499	20	0.7326696273	0.15	0.05586124402	0.3652173913	0.7588548582	0.7570529972
500	20	0.7760896302	0.15	0.03276188262	0.3891304348	0.7881719094	0.7768748916
501	20	0.828769961	0.05	0.04682215292	0.2956521739	0.8526149528	0.8030871516
502	20	0.7645663227	0.1	0.04705267032	0.3347826087	0.7989661127	0.769529276
503	20	0.7907910949	0.15	0.09658582415	0.3413043478	0.7716148617	0.779264219
504	20	0.7797158437	0.2	0.0754784689	0.3956521739	0.7859312958	0.7779121647
505	20	0.7318271019	0.1	0.09412551899	0.3173913043	0.8196131436	0.7570045164
506	20	0.8395421099	0.2	0.07635356333	0.3869565217	0.7629898776	0.8064366326
507	20	0.8145791025	0.2	0.09354066986	0.3608695652	0.783435681	0.7919687158
508	20	0.7077128279	0.15	0.095215311	0.3065217391	0.7956945366	0.746580649
509	20	0.7985610387	0.1	0.08299740426	0.3586956522	0.7783323872	0.7889954525
510	20	0.8633578613	0.25	0.1394736842	0.447826087	0.6920109061	0.8251937786
511	20	0.8097696546	0.15	0.08474371888	0.3565217391	0.7507958611	0.7896626383
512	20	0.8901741836	0.25	0.1252276117	0.3739130435	0.7320102442	0.8469332162
513	20	0.8203017066	0.35	0.1958133971	0.4673913043	0.692307342	0.8025380351
514	20	0.7849888181	0.15	0.1153110048	0.3804347826	0.750704533	0.7821452864
515	20	0.8058208279	0.1	0.0429973074	0.3260869565	0.8002894123	0.791619381
516	20	0.7643176063	0.05	0.04437799043	0.2891304348	0.8243377391	0.7723987153
517	20	0.8028958093	0.1	0.08239625103	0.3282608696	0.7683880489	0.7883317979
518	20	0.7928422962	0.15	0.04342105263	0.3326086957	0.7618477751	0.7887697455
519	20	0.8197626087	0.15	0.08241626794	0.3086956522	0.8216112499	0.7984534656
520	20	0.8495922637	0.15	0.1029797765	0.3586956522	0.7979930738	0.8158363408
521	20	0.6930870606	0.05	0.03110047847	0.2956521739	0.8281469889	0.7417586402
522	20	0.7005415907	0.1	0.1097524359	0.3043478261	0.793036323	0.7437861849
523	20	0.8451469829	0.2	0.0996343684	0.4043478261	0.7586080025	0.8104526978
524	20	0.8308322085	0.05	0.01172248804	0.3043478261	0.8188692106	0.8050848028
525	20	0.7522029424	0	0	0.2847826087	0.8609533353	0.77040359
526	20	0.8888469414	0.2	0.1288145142	0.3586956522	0.7500823563	0.8423498773
527	20	0.6667516409	0.05	0.03574553332	0.3065217391	0.8083921938	0.7307630315
528	20	0.8220621394	0.2	0.1184210526	0.3782608696	0.7227162298	0.7987851746
529	20	0.7404306155	0.1	0.03600478469	0.3065217391	0.796793688	0.7598694369
530	20	0.7708480198	0.05	0.04525679768	0.2891304348	0.8191840374	0.7742301911
531	20	0.8718093425	0.15	0.09489617031	0.3717391304	0.746042738	0.8320778993
532	20	0.8231779823	0.15	0.07391666505	0.3152173913	0.8143097583	0.799721568
533	20	0.8007299619	0.15	0.09880382775	0.3217391304	0.789112435	0.7908658587
534	20	0.6487913972	0.15	0.05812234857	0.3826086957	0.7707373907	0.7261571871
535	20	0.7907402159	0.15	0.1010003616	0.3869565217	0.7710247791	0.7829713904
536	20	0.8407478638	0.15	0.09246411483	0.3434782609	0.7823010493	0.8080355532
537	20	0.7296231637	0.05	0.005550336091	0.2804347826	0.8124402145	0.7571832537
538	20	0.7853635387	0.15	0.05717703349	0.347826087	0.7753280976	0.7783497919
539	20	0.6398332888	0.15	0.06866028708	0.3543478261	0.7774050117	0.7209932136
540	20	0.8222939219	0.15	0.0658227276	0.3891304348	0.7378188561	0.8005040049
541	20	0.8410053694	0.05	0.0657539598	0.2913043478	0.8103508414	0.8082164203
542	20	0.8401206506	0.25	0.09736842105	0.4434782609	0.7171379287	0.8125202117
543	20	0.7304362727	0.1	0.05518502735	0.3239130435	0.8030747354	0.7543642211
544	20	0.7506877689	0.05	0.03568741969	0.3130434783	0.8077502371	0.7648310942
545	20	0.7908554048	0.15	0.06339712919	0.3565217391	0.7676059672	0.781278082
546	20	0.7916335883	0.1	0.06488919668	0.35	0.801826762	0.7835671697
547	20	0.8627915815	0.3	0.195215311	0.4282608696	0.6810218661	0.8285878005
548	20	0.740970262	0.05	0.04031100478	0.2847826087	0.8617342219	0.7638640127
549	20	0.7807882056	0.2	0.132525231	0.4043478261	0.7484039964	0.777221912
550	20	0.7473677498	0.2	0.1220095694	0.4043478261	0.7098782569	0.763770711
551	20	0.8440469264	0.15	0.108060845	0.3760869565	0.764829869	0.8107999395
552	20	0.8896324042	0.2	0.0697066553	0.3956521739	0.7252510575	0.8433968339
553	20	0.8867684537	0.25	0.1740430622	0.3869565217	0.7322310925	0.848454721
554	20	0.7741947879	0	0.008284421027	0.2869565217	0.8506261264	0.777672666
555	20	0.7347896985	0.2	0.08588516746	0.4130434783	0.7368999193	0.7597547796
556	20	0.7168391335	0	0.0005811363152	0.25	0.8541513044	0.7526736318
557	20	0.7669345476	0.1	0.06638755981	0.3347826087	0.8035070154	0.7705854792
558	20	0.8077168763	0.15	0.09317019546	0.3847826087	0.7449355892	0.7932834734
559	20	0.8036250382	0	0.02337136548	0.2739130435	0.8489381793	0.7887599356
560	20	0.7476142828	0.15	0.04150717703	0.3760869565	0.7834369236	0.7663812637
561	20	0.7417478782	0.25	0.1531100478	0.3630434783	0.748759156	0.7592820385
562	20	0.8301903288	0.2	0.1368421053	0.4456521739	0.7243765312	0.8051187276
563	20	0.8183719897	0.1	0.04902465955	0.352173913	0.7658532669	0.8133869549
564	20	0.7944607263	0.05	0.03289473684	0.2804347826	0.8091073494	0.7863938386
565	20	0.8224351132	0.1	0.09276679	0.2934782609	0.8157730561	0.7966588098
566	20	0.5824985824	0.1	0.05956937799	0.2956521739	0.8103079285	0.7066428237
567	20	0.7978400438	0.15	0.1300239234	0.3456521739	0.7961761661	0.7867269868
568	20	0.8665827128	0.25	0.1320574163	0.3869565217	0.7286519862	0.8250034867
569	20	0.7211945304	0.2	0.1790669856	0.3652173913	0.7681691762	0.7532915094
570	20	0.821172792	0.05	0.02846889952	0.2717391304	0.838291372	0.7987761817
571	20	0.7674289968	0.05	0.02188995215	0.2760869565	0.8295983931	0.7709833409
572	20	0.6980552971	0.05	0.0100346099	0.3195652174	0.8207516579	0.7424549331
573	20	0.8403836236	0.2	0.1172248804	0.3934782609	0.7397791703	0.8083577759
574	20	0.811854709	0.3	0.1745215311	0.4391304348	0.7060712521	0.7961995865
575	20	0.8713264711	0.1	0.08935406699	0.3413043478	0.8183591764	0.8289978579
576	20	0.8196698999	0.3	0.19986876	0.4086956522	0.7508263032	0.8036276341
577	20	0.5708145466	0	0	0.2652173913	0.8650979154	0.7027822877
578	20	0.7018970786	0.15	0.1043062201	0.3282608696	0.8141423183	0.7463612491
579	20	0.7698241124	0.05	0.02212240668	0.3152173913	0.8251754104	0.7719576166
580	20	0.7000833504	0.1	0.0509569378	0.352173913	0.8040842362	0.7428249497
581	20	0.7243457636	0.1	0.07110735525	0.3326086957	0.7817383495	0.7525875519
582	20	0.7937880495	0.2	0.1392212128	0.3630434783	0.7223055194	0.7857789834
583	20	0.742826609	0.15	0.09711594961	0.3543478261	0.7704429278	0.7604054371
584	20	0.8075816346	0.15	0.1029788079	0.3782608696	0.7521764133	0.7883839434
585	20	0.793334752	0.1	0.08192617632	0.3369565217	0.7847812021	0.7863263347
586	20	0.7804019357	0.1	0.03599413052	0.3586956522	0.7871987673	0.7797214749
587	20	0.7690747833	0.15	0.124019171	0.3652173913	0.7589264083	0.7724745356
588	20	0.707301586	0.1	0.07033492823	0.3217391304	0.7878495235	0.7466174917
589	20	0.8406432188	0.1	0.03193101912	0.3173913043	0.8122855436	0.8129942374
590	20	0.8150031748	0.2	0.1477166186	0.3760869565	0.767921252	0.7936627167
591	20	0.8740832635	0.1	0.05908412917	0.3434782609	0.8060835262	0.828550559
592	20	0.7085337075	0.1	0.05813397129	0.35	0.8169817366	0.7471766639
593	20	0.8301847523	0.15	0.07535885167	0.3369565217	0.7844100102	0.8031292196
594	20	0.7732582125	0.1	0.04342105263	0.3086956522	0.8189793823	0.7737363385
595	20	0.783207136	0.15	0.07846889952	0.3717391304	0.7886885376	0.778790905
596	20	0.8508976926	0.2	0.1068729055	0.3195652174	0.7717741707	0.8176603429
597	20	0.8703703256	0.3	0.1742706739	0.452173913	0.6898897823	0.8343191065
598	20	0.7860333659	0.2	0.07666398698	0.397826087	0.7287222098	0.7808132428
599	20	0.7830180986	0	0.0002259974559	0.2608695652	0.8598069325	0.7820153877
600	20	0.7786201417	0.05	0.02846889952	0.297826087	0.8481053624	0.7784405797
601	20	0.708847727	0.1	0.0197066553	0.347826087	0.8042842985	0.7469933664
602	20	0.8246667287	0.15	0.09470520246	0.352173913	0.7568375471	0.8032442707
603	20	0.8947743372	0.25	0.125	0.35	0.7422096374	0.8502852829
604	20	0.6704582466	0.05	0.05866522674	0.3195652174	0.7972502134	0.7344921946
605	20	0.7828097789	0.2	0.09258373206	0.4	0.7455404843	0.7799536949
606	20	0.7439707916	0.05	0.02605960521	0.3	0.814182986	0.7623931762
607	20	0.7883220859	0.1	0.04568054291	0.3173913043	0.7904706876	0.7861162522
608	20	0.7870620332	0.1	0.07828438874	0.2891304348	0.8094242283	0.7869722076
609	20	0.7047460046	0.1	0.02081339713	0.3173913043	0.8312506798	0.7477899143
610	20	0.8248841051	0.1	0.01889952153	0.3239130435	0.8109371334	0.8075528425
611	20	0.85651438	0.2	0.135645933	0.3739130435	0.7912809207	0.8189170073
612	20	0.7794251025	0.1	0.06674641148	0.3260869565	0.8044414265	0.7761858402
613	20	0.776888586	0.2	0.07454606797	0.4195652174	0.722438802	0.7769573788
614	20	0.8111391882	0.25	0.1083732057	0.3673913043	0.7499852	0.7920998418
615	20	0.8787418821	0.2	0.1096715611	0.4565217391	0.7194198731	0.8391496637
616	20	0.597446117	0	0.008600817465	0.2891304348	0.860170518	0.7112199368
617	20	0.7833138002	0.1	0.09874765124	0.352173913	0.7692518359	0.7837292396
618	20	0.8636959625	0.2	0.1743234605	0.397826087	0.7523315079	0.828348307
619	20	0.7309796682	0.2	0.09748803828	0.3760869565	0.750524022	0.7528400193
620	20	0.8183764496	0.1	0.0283360453	0.3282608696	0.7843818143	0.8028430788
621	20	0.7683377916	0.05	0.03190761224	0.3152173913	0.8264993863	0.7706842038
622	20	0.7626292188	0	0	0.2673913043	0.887267192	0.774340108
623	20	0.7880734494	0.05	0.009542904003	0.3065217391	0.8292343165	0.7827168081
624	20	0.8270466535	0.2	0.09275807295	0.402173913	0.7312565168	0.8021444279
625	20	0.7731018822	0.05	0.00644609315	0.3086956522	0.8178487025	0.7797013671
626	20	0.772258323	0	0	0.2826086957	0.8647135816	0.7771056148
627	20	0.8236284199	0.25	0.1596651041	0.3652173913	0.7528175268	0.8033798987
628	20	0.8316685298	0.05	0.02869489698	0.3304347826	0.8245704759	0.8035434662
629	20	0.7825088011	0.1	0.09891666505	0.297826087	0.8082048607	0.7765781037
630	20	0.8291674151	0.15	0.1125598086	0.3086956522	0.8072646059	0.7990521299
631	20	0.703617718	0.05	0.02319250463	0.2630434783	0.8526952399	0.7456965802
632	20	0.8540338347	0.2	0.09025482827	0.4086956522	0.7324030218	0.8189549211
633	20	0.790648851	0.2	0.1608851675	0.3630434783	0.7757772944	0.7804808987
634	20	0.8092138724	0	0.0005811363152	0.2586956522	0.8673651832	0.7914643702
635	20	0.8606521896	0.25	0.1517293648	0.4608695652	0.6980715002	0.8233684104
636	20	0.7717012457	0.15	0.03916955621	0.352173913	0.797780142	0.7737510349
637	20	0.8142568448	0.3	0.1513157895	0.4369565217	0.7010515321	0.7942155779
638	20	0.7092765083	0.15	0.1156698565	0.3630434783	0.7687829175	0.7480217277
639	20	0.8146806635	0.1	0.09232609496	0.3717391304	0.7734989395	0.7939713149
640	20	0.8917803479	0.15	0.108492823	0.3739130435	0.7891477972	0.84420824
641	20	0.6338682681	0.1	0.03337320574	0.3	0.8066438785	0.7208754253
642	20	0.86313235	0.1	0.03624401914	0.3413043478	0.8100996856	0.8249475233
643	20	0.7823629182	0.05	0.02114738908	0.3173913043	0.8552345423	0.781854635
644	20	0.7939100628	0.2	0.1748154892	0.347826087	0.7777389584	0.7823934701
